id,tax:product_cat,post_title,post_content,post_excerpt,Parent_ID,attribute:placeofpublisher,attribute:nameofpublisher,attribute:numofpages,attribute:yearofpublishheb,attribute:yearofpublish,Price$,regular_price,dateupdateprice,priceofsale,attribute:ISBN,Status,attribute:author,Misc,NameatENG,PriceNisNoVat,PublisherCode,CodeOfPublish,WriterEngName,NA,Newsletter,PricePermenrant 
137414,041,ועל דרך העבודה,"פרקים במשנת הקבלה והחסידות של ר' צבי הירש מזידיטשוב; מחקר מקיף וקפדני על החסיד כפרשן ייחודי לספר הזוהר ולקבלת האר""י; עם המלצות של פרופ' חביבה פדיה ופרופ' משה חלמיש; ביבליוגרפיה, מפתח, תקציר באנגלית",Ve-al derekh ha-avoda,7261,ירושלים,ראובן מס,304,,2011,34,88,17-Feb-11,35,978-965-09-0299-5,,"סגל,אברהם",,,,,,"Segal,Avraham",,FALSE,FALSE
137415,097,ועל דרך העבודה,"פרקים במשנת הקבלה והחסידות של ר' צבי הירש מזידיטשוב; מחקר מקיף וקפדני על החסיד כפרשן ייחודי לספר הזוהר ולקבלת האר""י; עם המלצות של פרופ' חביבה פדיה ופרופ' משה חלמיש; ביבליוגרפיה, מפתח, תקציר באנגלית",Ve-al derekh ha-avoda,7261,ירושלים,ראובן מס,304,,2011,34,88,17-Feb-11,35,978-965-09-0299-5,,"סגל,אברהם",,,,,,"Segal,Avraham",,FALSE,FALSE
137416,096,ועל דרך העבודה,"פרקים במשנת הקבלה והחסידות של ר' צבי הירש מזידיטשוב; מחקר מקיף וקפדני על החסיד כפרשן ייחודי לספר הזוהר ולקבלת האר""י; עם המלצות של פרופ' חביבה פדיה ופרופ' משה חלמיש; ביבליוגרפיה, מפתח, תקציר באנגלית",Ve-al derekh ha-avoda,7261,ירושלים,ראובן מס,304,,2011,34,88,17-Feb-11,35,978-965-09-0299-5,,"סגל,אברהם",,,,,,"Segal,Avraham",,FALSE,FALSE
137709,060,חלום בית דויד,"יומן אישי פוליטי; סיפור חייה של פעילת מפלגת ""ליכוד"" בעקבות חלום על שליחות מ""בית דויד"" המלך, עם תמונות ומכתבים",Halom beit David,7261,ירושלים,ראובן מס,224,,2011,28,68,26-Apr-11,35,978-965-09-0302-5,,"שלמון לזרוביץ,אסתר שושנה (א""ש)",,,,,,"Shalamon Lazarovits,E.S.",,FALSE,FALSE
137840,047,בסבך הלבנון: מלחמת לבנון השנייה (מהדורה שנייה מתוקנת ומורחבת),"זיכרון, קרבות, משפחות; כל הנופלים עם תמונה צבעונית, סיפור חייהם, סיפור הקרבות שהשתתפו בהם, עם מפה צבעונית,אחרית-דבר מאת סגן הרמטכ""ל, ועוד; מהדורה עם עשרות תיקונים ועוד פרטי שלושה מהנופלים",Bi-sevakh ha-Levanon: Milhemet Levanon ha-sheniya (2nd enlarged ed.),7261,ירושלים,ראובן מס,312,,2011,40,98,13-May-11,35,978-965-09-0296-4,,"אבלמן,עשהאל (עורך ראשי)",,,,,,"Abelman,Asael (ed.)",,FALSE,FALSE
137841,035,"התנ""ך מן השטח; כרך א': תורה","ראיות היסטוריות וארכיאולוגיות לתנ""ך; בירורי היסטוריה לאמיתה בהסתמך על ממצאים ארכיאולוגים, בליווי מאות צילומים, גם צבעוניים, ובהמלצות אנשי מדע; כרך נביאים: בהכנה; תרגום מכתב היד באנגלית: דינה מוזס (הספר לא ראה אור באנגלית)","Ha-Tana""kh min ha-shetah; vol. 1: Torah",7261,ירושלים,ראובן מס,400,,2011,48,118,13-May-11,35,978-965-09-0298-8,,"רזניק,לייבל",,,,,,"Reznik,Leibel",,FALSE,FALSE
137842,132,"התנ""ך מן השטח; כרך א': תורה","ראיות היסטוריות וארכיאולוגיות לתנ""ך; בירורי היסטוריה לאמיתה בהסתמך על ממצאים ארכיאולוגים, בליווי מאות צילומים, גם צבעוניים, ובהמלצות אנשי מדע; כרך נביאים: בהכנה; תרגום מכתב היד באנגלית: דינה מוזס (הספר לא ראה אור באנגלית)","Ha-Tana""kh min ha-shetah; vol. 1: Torah",7261,ירושלים,ראובן מס,400,,2011,48,118,13-May-11,35,978-965-09-0298-8,,"רזניק,לייבל",,,,,,"Reznik,Leibel",,FALSE,FALSE
137843,080,"התנ""ך מן השטח; כרך א': תורה","ראיות היסטוריות וארכיאולוגיות לתנ""ך; בירורי היסטוריה לאמיתה בהסתמך על ממצאים ארכיאולוגים, בליווי מאות צילומים, גם צבעוניים, ובהמלצות אנשי מדע; כרך נביאים: בהכנה; תרגום מכתב היד באנגלית: דינה מוזס (הספר לא ראה אור באנגלית)","Ha-Tana""kh min ha-shetah; vol. 1: Torah",7261,ירושלים,ראובן מס,400,,2011,48,118,13-May-11,35,978-965-09-0298-8,,"רזניק,לייבל",,,,,,"Reznik,Leibel",,FALSE,FALSE
137844,041,"התנ""ך מן השטח; כרך א': תורה","ראיות היסטוריות וארכיאולוגיות לתנ""ך; בירורי היסטוריה לאמיתה בהסתמך על ממצאים ארכיאולוגים, בליווי מאות צילומים, גם צבעוניים, ובהמלצות אנשי מדע; כרך נביאים: בהכנה; תרגום מכתב היד באנגלית: דינה מוזס (הספר לא ראה אור באנגלית)","Ha-Tana""kh min ha-shetah; vol. 1: Torah",7261,ירושלים,ראובן מס,400,,2011,48,118,13-May-11,35,978-965-09-0298-8,,"רזניק,לייבל",,,,,,"Reznik,Leibel",,FALSE,FALSE
138081,041,"השער לאין (בסדרת ""מאה שערים"" - שער לחסידות)","תורת החסידות בהגותו של רבי דוב בער, המגיד ממזריץ'; בירור החידוש המהותי של החסידות מלמידו המובהק של הבעש""ט ומורם של רוב מנהיגי החסידות בדור השני והשלישי; ספר המשך ל""סוד הדעת"" - על הבעל שם טוב; הערות, מפתחות",Ha-sha'ar la-ayin,7261,ירושלים,ראובן מס,412,,2011,34,82,21-Jun-11,35,978-965-09-0304-9,,"לדרברג,נתנאל",,,,,,"Lederberg,Netan'el",,FALSE,FALSE
138082,097,"השער לאין (בסדרת ""מאה שערים"" - שער לחסידות)","תורת החסידות בהגותו של רבי דוב בער, המגיד ממזריץ'; בירור החידוש המהותי של החסידות מלמידו המובהק של הבעש""ט ומורם של רוב מנהיגי החסידות בדור השני והשלישי; ספר המשך ל""סוד הדעת"" - על הבעל שם טוב; הערות, מפתחות",Ha-sha'ar la-ayin,7261,ירושלים,ראובן מס,412,,2011,34,82,21-Jun-11,35,978-965-09-0304-9,,"לדרברג,נתנאל",,,,,,"Lederberg,Netan'el",,FALSE,FALSE
138400,041,אבנים טובות ומיני סדקית,"עיונים בתלמוד ובמדרש; דיונים בנושאים הקשורים בנפש האדם, מחשבותיו, הרהוריו ורגישותו, יחסי חכמים איש אל רעהו, קנאות ושנאות, חיי גוף ורפואה, יחסי חברה ורופא, ועוד; מפתחות מגוונים",Avanim tovot u-minei sidkit,7261,ירושלים,ראובן מס,272,,2011,42,98,09-Aug-11,35,978-965-09-0300-1,,"אמינוף,עירית",,,,,,"Aminof,Irit",,FALSE,FALSE
138401,090,אבנים טובות ומיני סדקית,"עיונים בתלמוד ובמדרש; דיונים בנושאים הקשורים בנפש האדם, מחשבותיו, הרהוריו ורגישותו, יחסי חכמים איש אל רעהו, קנאות ושנאות, חיי גוף ורפואה, יחסי חברה ורופא, ועוד; מפתחות מגוונים",Avanim tovot u-minei sidkit,7261,ירושלים,ראובן מס,272,,2011,42,98,09-Aug-11,35,978-965-09-0300-1,,"אמינוף,עירית",,,,,,"Aminof,Irit",,FALSE,FALSE
138418,101,סידור אליך תפלתי (נוסח ספרד),"סידור תפילה לימי חול ולשבתות, עם הסברים ורקע לכל תפילה, מי חיבר ומתי, עם הוראות תפילה מיוחדות (היכן לעמוד והיכן לשבת), עיצוב מובנה של הטקסט, ומעלות רבות נוספות",Sidur elekha tefilati (nosah Sefarad),7261,ירושלים,ראובן מס; מדרשה בראש פינה,816,,2011,34,79,10-Aug-11,35,978-965-09-0301-8,,"דוידוביץ,אברהם (עורך)",,,,,,"Davidovits,Avraham (ed.)",,FALSE,FALSE
138587,041,היהדות - מאין ולאן?,"שיחות על האידיאה של היהדות, יודאיסמוס של האדם עלי ארץ; על עקרונות היסוד של היהדות וכיצד הם משתקפים בהיגדי המקרא השונים; הערות, מראי מקום",Ha-yahadut - me-ayin u-le-an?,7261,ירושלים,ראובן מס,224,,2011,34,88,08-Sep-11,35,978-965-09-0305-6,,"גולן,דוד",,,,,,"Golan,David",,FALSE,FALSE
138588,080,היהדות - מאין ולאן?,"שיחות על האידיאה של היהדות, יודאיסמוס של האדם עלי ארץ; על עקרונות היסוד של היהדות וכיצד הם משתקפים בהיגדי המקרא השונים; הערות, מראי מקום",Ha-yahadut - me-ayin u-le-an?,7261,ירושלים,ראובן מס,224,,2011,34,88,08-Sep-11,35,978-965-09-0305-6,,"גולן,דוד",,,,,,"Golan,David",,FALSE,FALSE
138681,032,האמנתי כי אדבר (מהדורה שנייה מתוקנת ומורחבת),"זכרונות ועדות מימי השואה, בהולנד ובברגן-בלזן; עם צילומים ומסמכים רבים, כולל נוסח תפילה לאכילת חמץ בפסח מברגן-בלזן, תש""ד",He'emanti Ki Edaber (2nd enlarged and corrected edition),7261,ירושלים,ראובן מס,495,,2011,50,132,26-Sep-11,35,978-965-09-0303-2,,"סמסון,שלמה",,,,,,"Samson,Shelomo",,FALSE,TRUE
139373,132,איפכא מסתברא,"איך החמיץ המחקר את אמיתותו ההיסטורית של המקרא; מחקר מבריק של איש מודיעין לשעבר, המסתמך על פפירוסים ומקורות עתיקים אחרים, וחושף את האמת ההיסטורית של כל הנאמר בתנ""ך; מלווה צילומים צבעוניים, טבלאות, תרשימים",Ipkha mistabra (Vice Versa),7261,ירושלים,ראובן מס,160,,2012,33,78,23-Jan-12,35,978-965-09-0307-0,,"ענבר,דוד",,,,,,"Inbar,David",,FALSE,FALSE
139374,041,איפכא מסתברא,"איך החמיץ המחקר את אמיתותו ההיסטורית של המקרא; מחקר מבריק של איש מודיעין לשעבר, המסתמך על פפירוסים ומקורות עתיקים אחרים, וחושף את האמת ההיסטורית של כל הנאמר בתנ""ך; מלווה צילומים צבעוניים, טבלאות, תרשימים",Ipkha mistabra (Vice Versa),7261,ירושלים,ראובן מס,160,,2012,33,78,23-Jan-12,35,978-965-09-0307-0,,"ענבר,דוד",,,,,,"Inbar,David",,FALSE,FALSE
139375,085,איפכא מסתברא,"איך החמיץ המחקר את אמיתותו ההיסטורית של המקרא; מחקר מבריק של איש מודיעין לשעבר, המסתמך על פפירוסים ומקורות עתיקים אחרים, וחושף את האמת ההיסטורית של כל הנאמר בתנ""ך; מלווה צילומים צבעוניים, טבלאות, תרשימים",Ipkha mistabra (Vice Versa),7261,ירושלים,ראובן מס,160,,2012,33,78,23-Jan-12,35,978-965-09-0307-0,,"ענבר,דוד",,,,,,"Inbar,David",,FALSE,FALSE
139376,041,צמחי המקרא,"בחינה מחודשת לזיהוי כל הצמחים הנזכרים בתנ""ך לאור מקורות ישראל והמחקר המדעי; מחקר מדעי ובו כל הצמחים לפי סדר א-ב, עם מפתחות מגוונים וביבליוגרפיה נבחרת",Tsimhei ha-Mikra (Flora of the Bible),7261,ירושלים,ראובן מס,288,,2012,44,98,23-Jan-12,35,978-965-09-0308-7,,"עמר,זהר",,,,,,"Amar,Zohar",,FALSE,FALSE
139377,131,צמחי המקרא,"בחינה מחודשת לזיהוי כל הצמחים הנזכרים בתנ""ך לאור מקורות ישראל והמחקר המדעי; מחקר מדעי ובו כל הצמחים לפי סדר א-ב, עם מפתחות מגוונים וביבליוגרפיה נבחרת",Tsimhei ha-Mikra (Flora of the Bible),7261,ירושלים,ראובן מס,288,,2012,44,98,23-Jan-12,35,978-965-09-0308-7,,"עמר,זהר",,,,,,"Amar,Zohar",,FALSE,FALSE
139378,085,צמחי המקרא,"בחינה מחודשת לזיהוי כל הצמחים הנזכרים בתנ""ך לאור מקורות ישראל והמחקר המדעי; מחקר מדעי ובו כל הצמחים לפי סדר א-ב, עם מפתחות מגוונים וביבליוגרפיה נבחרת",Tsimhei ha-Mikra (Flora of the Bible),7261,ירושלים,ראובן מס,288,,2012,44,98,23-Jan-12,35,978-965-09-0308-7,,"עמר,זהר",,,,,,"Amar,Zohar",,FALSE,FALSE
140193,043,הפסיפס הפנימי,"אלכימיה של ריפוי העצמי והנפש; שילוב של פסיכולוגיה וקבלה בטיפול עצמי, בליווי איורים של גלוריה אבלה בלן, בתרגום מאנגלית בידי אליעזר כמון; פורמט מרובע, כריכה קשה ונאה",Ha-psifas ha-penimi,7261,ירושלים,ראובן מס,192,,2012,32,88,13-Jun-12,35,978-965-09-0309-4,,"וורהנד,סוזן",,,,,,"Vorhand,Suzan",,FALSE,FALSE
140194,130,הפסיפס הפנימי,"אלכימיה של ריפוי העצמי והנפש; שילוב של פסיכולוגיה וקבלה בטיפול עצמי, בליווי איורים של גלוריה אבלה בלן, בתרגום מאנגלית בידי אליעזר כמון; פורמט מרובע, כריכה קשה ונאה",Ha-psifas ha-penimi,7261,ירושלים,ראובן מס,192,,2012,32,88,13-Jun-12,35,978-965-09-0309-4,,"וורהנד,סוזן",,,,,,"Vorhand,Suzan",,FALSE,FALSE
140195,096,הפסיפס הפנימי,"אלכימיה של ריפוי העצמי והנפש; שילוב של פסיכולוגיה וקבלה בטיפול עצמי, בליווי איורים של גלוריה אבלה בלן, בתרגום מאנגלית בידי אליעזר כמון; פורמט מרובע, כריכה קשה ונאה",Ha-psifas ha-penimi,7261,ירושלים,ראובן מס,192,,2012,32,88,13-Jun-12,35,978-965-09-0309-4,,"וורהנד,סוזן",,,,,,"Vorhand,Suzan",,FALSE,FALSE
140632,041,תורת הלמידה המתווכת,"שורשיה ביהדות ויישומיה בהעברת ערכים; שיטת הוראה תוך התנסות בלמידה מתווכת, מתוך עיון במקורות היהדות; עם מפתח מושגים, מפתח ותקציר באנגלית; יוצא לאור בשיתוף עם המרכז הבינלאומי לקידום כושר הלמידה בראשות פרופ' ראובן פוירשטיין (אחי המחבר) והמכללה האקדמית אשקלון",Torat ha-lemida ha-metavekhet,7261,ירושלים,ראובן מס,158,,2012,28,78,09-Aug-12,35,978-965-09-0310-0,,"פוירשטיין,שמואל",,,,,,"Foyershtein,Shmuel",,FALSE,FALSE
140633,080,תורת הלמידה המתווכת,"שורשיה ביהדות ויישומיה בהעברת ערכים; שיטת הוראה תוך התנסות בלמידה מתווכת, מתוך עיון במקורות היהדות; עם מפתח מושגים, מפתח ותקציר באנגלית; יוצא לאור בשיתוף עם המרכז הבינלאומי לקידום כושר הלמידה בראשות פרופ' ראובן פוירשטיין (אחי המחבר) והמכללה האקדמית אשקלון",Torat ha-lemida ha-metavekhet,7261,ירושלים,ראובן מס,158,,2012,28,78,09-Aug-12,35,978-965-09-0310-0,,"פוירשטיין,שמואל",,,,,,"Foyershtein,Shmuel",,FALSE,FALSE
