post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:ekit_post_views_count,meta:rank_math_analytic_object_id,meta:rank_math_internal_links_processed,meta:rank_math_primary_product_cat,meta:rank_math_seo_score,meta:shopengine_product_views_count,meta:total_sales,attribute:author,attribute_data:author,attribute_default:author,attribute:isbn,attribute_data:isbn,attribute_default:isbn,attribute:nameofpublisher,attribute_data:nameofpublisher,attribute_default:nameofpublisher,attribute:numofpages,attribute_data:numofpages,attribute_default:numofpages,attribute:placeofpublisher,attribute_data:placeofpublisher,attribute_default:placeofpublisher,attribute:yearofpublish,attribute_data:yearofpublish,attribute_default:yearofpublish,attribute:yearofpublishheb,attribute_data:yearofpublishheb,attribute_default:yearofpublishheb
"מצב משפחתי / אברהמי,רלי ואבנר",מצב-משפחתי-אברהמירלי-ואבנר,,136725,"אלבום של משפחות שונות ברבדי החברה הישראלית, עם ראיונות, מחשבות, חלומות; מסמך נדיר של החברה בישראל",,publish,,0,"2022-12-25 19:15:46",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136725.png ! alt :  ! title : 136725.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9e%d7%a6%d7%91-%d7%9e%d7%a9%d7%a4%d7%97%d7%aa%d7%99-%d7%90%d7%91%d7%a8%d7%94%d7%9e%d7%99%d7%a8%d7%9c%d7%99-%d7%95%d7%90%d7%91%d7%a0%d7%a8/,simple,,,,,4,,,,,4,0,,,,,,,,,,,,,,,,,,,,,
"בין הפילבוקס לבית הנשיא / גפני,ראובן",בין-הפילבוקס-לבית-הנשיא-גפניראובן,,136728,"סיפורן של קריית שמואל ושכונת מרחביה; היסטוריה, הווי, אתרים, אישים ומסלולי סיור; עם מאות תמונות ותרשימים; פורמט מיוחד מאורך",,publish,,0,"2022-12-25 19:15:23",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136728.png ! alt :  ! title : 136728.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%91%d7%99%d7%9f-%d7%94%d7%a4%d7%99%d7%9c%d7%91%d7%95%d7%a7%d7%a1-%d7%9c%d7%91%d7%99%d7%aa-%d7%94%d7%a0%d7%a9%d7%99%d7%90-%d7%92%d7%a4%d7%a0%d7%99%d7%a8%d7%90%d7%95%d7%91%d7%9f/,simple,,,,,11,,,,,11,0,,,,,,,,,,,,,,,,,,,,,
"מקומראן למהפכה התנאית / נעם,ורד",מקומראן-למהפכה-התנאית-נעםורד,,136729,"היבטים בתפיסת הטומאה; התחקות אחר מקורות ההלכה שלאחר החורבן בעקבות יצובה של ""תרבות חז""ל"", לאור הכתבים שנחשפו בקומראן; הערות, ביבליוגרפיה ומפתחות",,publish,,0,"2022-12-25 19:15:47",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136729.png ! alt :  ! title : 136729.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9e%d7%a7%d7%95%d7%9e%d7%a8%d7%90%d7%9f-%d7%9c%d7%9e%d7%94%d7%a4%d7%9b%d7%94-%d7%94%d7%aa%d7%a0%d7%90%d7%99%d7%aa-%d7%a0%d7%a2%d7%9d%d7%95%d7%a8%d7%93/,simple,,,,,7,,,,,7,0,,,,,,,,,,,,,,,,,,,,,
"מחזאות גרמנית של המאה ה- 21 / דולב,עמוס ואחרים (עורכים)",מחזאות-גרמנית-של-המאה-ה-21-דולבעמוס-ואחר,,136732,"אנתולוגיה; , עם מאמרים על המחזאות העכשווית, מטובי החוקרים בארץ",,publish,,0,"2022-12-25 19:15:48",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136732.png ! alt :  ! title : 136732.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9e%d7%97%d7%96%d7%90%d7%95%d7%aa-%d7%92%d7%a8%d7%9e%d7%a0%d7%99%d7%aa-%d7%a9%d7%9c-%d7%94%d7%9e%d7%90%d7%94-%d7%94-21-%d7%93%d7%95%d7%9c%d7%91%d7%a2%d7%9e%d7%95%d7%a1-%d7%95%d7%90%d7%97%d7%a8/,simple,,,,,4,,,,,4,0,,,,,,,,,,,,,,,,,,,,,
"סוכן מפוקפק / סרנה,יגאל",סוכן-מפוקפק-סרנהיגאל,,136733,"ביוגרפיה של אדם שנרצח בעלילות הסוערות של ימי התורכים בארץ וראשית ההתיישבות הציונית",,publish,,0,"2022-12-25 19:15:49",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136733.png ! alt :  ! title : 136733.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a1%d7%95%d7%9b%d7%9f-%d7%9e%d7%a4%d7%95%d7%a7%d7%a4%d7%a7-%d7%a1%d7%a8%d7%a0%d7%94%d7%99%d7%92%d7%90%d7%9c/,simple,,,,,2,,,,,2,0,,,,,,,,,,,,,,,,,,,,,
"חיי חורף (הספריה החדשה, 2010, 8) / קסטל-בלום,אורלי",חיי-חורף-הספריה-החדשה-2010-8-קסטל-בלוםאורל,,136735,"סיפורם של יהודי גרוש מארה""ב שהיגר לקאהיר, ישראלית שנוסעת לחקור בארה""ב  ישראלים עם ויזות שונות, צעירה ישראלית הנוסעת לחיפה ללווית דודה, ועוד כיד הדמיון הפרוע",,publish,,0,"2022-12-25 19:15:50",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136735.png ! alt :  ! title : 136735.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%97%d7%99%d7%99-%d7%97%d7%95%d7%a8%d7%a3-%d7%94%d7%a1%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%97%d7%93%d7%a9%d7%94-2010-8-%d7%a7%d7%a1%d7%98%d7%9c-%d7%91%d7%9c%d7%95%d7%9d%d7%90%d7%95%d7%a8%d7%9c/,simple,,,,,6,,,,,6,0,,,,,,,,,,,,,,,,,,,,,
"סיפורי תוהו / עליכם,שלום",סיפורי-תוהו-עליכםשלום,,136736,"סיפורם של דמויות שונות בנוף היהודי הגלותי; תרגום חדש מיידיש, עם הערות ואחרית דבר, הכל בידי דן מירון",,publish,,0,"2022-12-25 19:15:51",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136736.png ! alt :  ! title : 136736.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%99-%d7%aa%d7%95%d7%94%d7%95-%d7%a2%d7%9c%d7%99%d7%9b%d7%9d%d7%a9%d7%9c%d7%95%d7%9d/,simple,,,,,4,,,,,4,0,,,,,,,,,,,,,,,,,,,,,
"הלך ומלך / שמיר,זיוה",הלך-ומלך-שמירזיוה,,136737,"אלתרמן - בוהמיין ומשורר לאומי; דמותו של משורר רב-פנים; מפתח",,publish,,0,"2022-12-25 19:15:53",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136737.png ! alt :  ! title : 136737.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%94%d7%9c%d7%9a-%d7%95%d7%9e%d7%9c%d7%9a-%d7%a9%d7%9e%d7%99%d7%a8%d7%96%d7%99%d7%95%d7%94/,simple,,,,,6,,,,,6,0,,,,,,,,,,,,,,,,,,,,,
"אדם הולך הביתה / עשת-אלקלעי,יורם",אדם-הולך-הביתה-עשת-אלקלעייורם,,136738,"סיפור החלמתו של חייל שנפצע במלחמת יום הכיפורים; תיעוד ביוגראפי מרגש",,publish,,0,"2022-12-25 19:15:19",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136738.png ! alt :  ! title : 136738.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%90%d7%93%d7%9d-%d7%94%d7%95%d7%9c%d7%9a-%d7%94%d7%91%d7%99%d7%aa%d7%94-%d7%a2%d7%a9%d7%aa-%d7%90%d7%9c%d7%a7%d7%9c%d7%a2%d7%99%d7%99%d7%95%d7%a8%d7%9d/,simple,,,,,16,,,,,16,0,,,,,,,,,,,,,,,,,,,,,
"כי מנגד תראה / קרונזון,יצחק",כי-מנגד-תראה-קרונזוןיצחק,,136739,"מבחר סיפורים; הומר שזור בזכרונות ילדות בחיפה, רופא בצנחנים ופרופסור בניו-יורק; עם אחרית דבר מאת דן מירון",,publish,,0,"2022-12-25 19:15:19",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136739.png ! alt :  ! title : 136739.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9b%d7%99-%d7%9e%d7%a0%d7%92%d7%93-%d7%aa%d7%a8%d7%90%d7%94-%d7%a7%d7%a8%d7%95%d7%a0%d7%96%d7%95%d7%9f%d7%99%d7%a6%d7%97%d7%a7/,simple,,,,,9,,,,,9,0,,,,,,,,,,,,,,,,,,,,,
"אל האחות הלא ידועה / גבע,שרון",אל-האחות-הלא-ידועה-גבעשרון,,136740,"גיבורות השואה בחברה הישראלית; מיהן הנשים, מה חוו בשונה מגברים, מה הענין המגדרי בשואה; בסדרת ""מגדרים""",,publish,,0,"2022-12-25 19:15:20",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136740.png ! alt :  ! title : 136740.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%90%d7%9c-%d7%94%d7%90%d7%97%d7%95%d7%aa-%d7%94%d7%9c%d7%90-%d7%99%d7%93%d7%95%d7%a2%d7%94-%d7%92%d7%91%d7%a2%d7%a9%d7%a8%d7%95%d7%9f/,simple,,,,,10,,,,,10,0,,,,,,,,,,,,,,,,,,,,,
"אל האחות הלא ידועה / גבע,שרון",אל-האחות-הלא-ידועה-גבעשרון-2,,136741,"גיבורות השואה בחברה הישראלית; מיהן הנשים, מה חוו בשונה מגברים, מה הענין המגדרי בשואה; בסדרת ""מגדרים""",,publish,,0,"2022-12-25 19:15:20",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136741.png ! alt :  ! title : 136741.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%90%d7%9c-%d7%94%d7%90%d7%97%d7%95%d7%aa-%d7%94%d7%9c%d7%90-%d7%99%d7%93%d7%95%d7%a2%d7%94-%d7%92%d7%91%d7%a2%d7%a9%d7%a8%d7%95%d7%9f-2/,simple,,,,,7,,,,,7,0,,,,,,,,,,,,,,,,,,,,,
"שמש חדשה / טובלי,שי; לסטר,אילון",שמש-חדשה-טובלישי-לסטראילון,,136742,"יומן מסע הפורש סיפור אהבה בלתי שגרתי",,publish,,0,"2022-12-25 19:15:21",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136742.png ! alt :  ! title : 136742.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a9%d7%9e%d7%a9-%d7%97%d7%93%d7%a9%d7%94-%d7%98%d7%95%d7%91%d7%9c%d7%99%d7%a9%d7%99-%d7%9c%d7%a1%d7%98%d7%a8%d7%90%d7%99%d7%9c%d7%95%d7%9f/,simple,,,,,10,,,,,10,0,,,,,,,,,,,,,,,,,,,,,
"תמרה (הספריה החדשה, 2010, 10) / בר יוסף,יוסף",תמרה-הספריה-החדשה-2010-10-בר-יוסףיוסף,,136743,"רומן העוסק ביחסי הורים וילדיהם, עם הרבה מוזיקה",,publish,,0,"2022-12-25 19:15:21",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136743.png ! alt :  ! title : 136743.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%aa%d7%9e%d7%a8%d7%94-%d7%94%d7%a1%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%97%d7%93%d7%a9%d7%94-2010-10-%d7%91%d7%a8-%d7%99%d7%95%d7%a1%d7%a3%d7%99%d7%95%d7%a1%d7%a3/,simple,,,,,12,,,,,12,0,,,,,,,,,,,,,,,,,,,,,
"תעתועי דמיון / קנטור,אברם",תעתועי-דמיון-קנטוראברם,,136744,"סיפורו של אדם הנתקל בכפיל הדומה לו גם בתולדותיו ומתחיל מסע חיפושים אל  תוך עצמו",,publish,,0,"2022-12-25 19:15:22",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136744.png ! alt :  ! title : 136744.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%aa%d7%a2%d7%aa%d7%95%d7%a2%d7%99-%d7%93%d7%9e%d7%99%d7%95%d7%9f-%d7%a7%d7%a0%d7%98%d7%95%d7%a8%d7%90%d7%91%d7%a8%d7%9d/,simple,,,,,18,,,,,18,0,,,,,,,,,,,,,,,,,,,,,
"רקוויאם לתל-אביב / שחם,דוד",רקוויאם-לתל-אביב-שחםדוד,,136745,"פרקי זיכרון של בן העיר הלבנה; רישומים אוטוביוגראפיים מן הילדות בעיר העברית הראשונה",,publish,,0,"2022-12-25 19:15:22",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136745.png ! alt :  ! title : 136745.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a8%d7%a7%d7%95%d7%95%d7%99%d7%90%d7%9d-%d7%9c%d7%aa%d7%9c-%d7%90%d7%91%d7%99%d7%91-%d7%a9%d7%97%d7%9d%d7%93%d7%95%d7%93/,simple,,,,,12,,,,,12,0,,,,,,,,,,,,,,,,,,,,,
"אחותי כלה והגן נעול / דהן קרליבך,גלית",אחותי-כלה-והגן-נעול-דהן-קרליבךגלית,,136747,"רומן ובו סודות משפחתיים, מבצעי הצלה נועזים, רוחות ושדים",,publish,,0,"2022-12-25 19:15:15",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136747.png ! alt :  ! title : 136747.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%90%d7%97%d7%95%d7%aa%d7%99-%d7%9b%d7%9c%d7%94-%d7%95%d7%94%d7%92%d7%9f-%d7%a0%d7%a2%d7%95%d7%9c-%d7%93%d7%94%d7%9f-%d7%a7%d7%a8%d7%9c%d7%99%d7%91%d7%9a%d7%92%d7%9c%d7%99%d7%aa/,simple,,,,,12,,,,,12,0,,,,,,,,,,,,,,,,,,,,,
"אלג'יר / סומק,רוני",אלגיר-סומקרוני,,136748,"שירים ואיורים; בסדרת עמודים לספרות עברית",,publish,,0,"2022-12-25 19:15:15",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136748.png ! alt :  ! title : 136748.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%90%d7%9c%d7%92%d7%99%d7%a8-%d7%a1%d7%95%d7%9e%d7%a7%d7%a8%d7%95%d7%a0%d7%99/,simple,,,,,10,,,,,10,0,,,,,,,,,,,,,,,,,,,,,
"נשיקה של טבחית / שטיינר,מיכל",נשיקה-של-טבחית-שטיינרמיכל,,136749,"סיפור מהנה על דמותה של נערה ישראלית בעולם הגדול",,publish,,0,"2022-12-25 19:15:16",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136749.png ! alt :  ! title : 136749.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a0%d7%a9%d7%99%d7%a7%d7%94-%d7%a9%d7%9c-%d7%98%d7%91%d7%97%d7%99%d7%aa-%d7%a9%d7%98%d7%99%d7%99%d7%a0%d7%a8%d7%9e%d7%99%d7%9b%d7%9c/,simple,,,,,5,,,,,5,0,,,,,,,,,,,,,,,,,,,,,
"זיכרון נפרד מאבן / קטקו,תמר",זיכרון-נפרד-מאבן-קטקותמר,,136750,"אתיקה של הגדת השואה; בעיות אתיות, לאומיות, חברתיות ואמנותיות של עיצוב הזיכרון הקולקטיבי, במטרה לטפח את תרבות הזיכרון של השואה בישראל; הערות, ביבליוגרפיה, מפתח",,publish,,0,"2022-12-25 19:15:16",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136750.png ! alt :  ! title : 136750.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-%d7%a0%d7%a4%d7%a8%d7%93-%d7%9e%d7%90%d7%91%d7%9f-%d7%a7%d7%98%d7%a7%d7%95%d7%aa%d7%9e%d7%a8/,simple,,,,,4,,,,,4,0,,,,,,,,,,,,,,,,,,,,,
"זיכרון נפרד מאבן / קטקו,תמר",זיכרון-נפרד-מאבן-קטקותמר-2,,136751,"אתיקה של הגדת השואה; בעיות אתיות, לאומיות, חברתיות ואמנותיות של עיצוב הזיכרון הקולקטיבי, במטרה לטפח את תרבות הזיכרון של השואה בישראל; הערות, ביבליוגרפיה, מפתח",,publish,,0,"2022-12-25 19:15:17",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136751.png ! alt :  ! title : 136751.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-%d7%a0%d7%a4%d7%a8%d7%93-%d7%9e%d7%90%d7%91%d7%9f-%d7%a7%d7%98%d7%a7%d7%95%d7%aa%d7%9e%d7%a8-2/,simple,,,,,9,,,,,9,0,,,,,,,,,,,,,,,,,,,,,
"חיי החול / עוז,דניאל",חיי-החול-עוזדניאל,,136752,"שירים של מציאות שונה, בלשון פרועה והזויה",,publish,,0,"2022-12-25 19:15:17",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136752.png ! alt :  ! title : 136752.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%97%d7%99%d7%99-%d7%94%d7%97%d7%95%d7%9c-%d7%a2%d7%95%d7%96%d7%93%d7%a0%d7%99%d7%90%d7%9c/,simple,,,,,10,,,,,10,0,,,,,,,,,,,,,,,,,,,,,
"הבולענים / טריינין,אבנר",הבולענים-טרייניןאבנר,,136753,"שירים, בסדרת ריתמוס",,publish,,0,"2022-12-25 19:15:18",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136753.png ! alt :  ! title : 136753.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%94%d7%91%d7%95%d7%9c%d7%a2%d7%a0%d7%99%d7%9d-%d7%98%d7%a8%d7%99%d7%99%d7%a0%d7%99%d7%9f%d7%90%d7%91%d7%a0%d7%a8/,simple,,,,,9,,,,,9,0,,,,,,,,,,,,,,,,,,,,,
"התרמיל היהודי / לביא,עליזה",התרמיל-היהודי-לביאעליזה,,136754,"מסע בר-מצוה בקהילות ישראל; קובץ מאמרי הכנה לנער היהודי מבחינת הנפש, התורה, הנשמה, הדרשה,מאת טובי הסופרים, החכמים ואנש הרוח הישראלים, כולל יוסי שריד, בני לאו, שלמה ריסקין, שלי גולדברג, שלום עליכם, ועוד ועוד; הצגה גראפית נאה ומיוחדת",,publish,,0,"2022-12-25 19:15:18",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136754.png ! alt :  ! title : 136754.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%94%d7%aa%d7%a8%d7%9e%d7%99%d7%9c-%d7%94%d7%99%d7%94%d7%95%d7%93%d7%99-%d7%9c%d7%91%d7%99%d7%90%d7%a2%d7%9c%d7%99%d7%96%d7%94/,simple,,,,,7,,,,,7,0,,,,,,,,,,,,,,,,,,,,,
"ספר האותיות והשמות המלא לפי הקבלה / פרום,נפתלי",ספר-האותיות-והשמות-המלא-לפי-הקבלה-פרום,,136755,"מדריך להכרת והבנת משמעות האותיות והשמות לפי הקבלה, הנומרולוגיה והאסטרולוגיה היהודית",,publish,,0,"2022-12-25 19:15:11",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136755.png ! alt :  ! title : 136755.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a1%d7%a4%d7%a8-%d7%94%d7%90%d7%95%d7%aa%d7%99%d7%95%d7%aa-%d7%95%d7%94%d7%a9%d7%9e%d7%95%d7%aa-%d7%94%d7%9e%d7%9c%d7%90-%d7%9c%d7%a4%d7%99-%d7%94%d7%a7%d7%91%d7%9c%d7%94-%d7%a4%d7%a8%d7%95%d7%9d/,simple,,,,,7,,,,,7,0,,,,,,,,,,,,,,,,,,,,,
"ספר האותיות והשמות המלא לפי הקבלה / פרום,נפתלי",ספר-האותיות-והשמות-המלא-לפי-הקבלה-פרום-2,,136756,"מדריך להכרת והבנת משמעות האותיות והשמות לפי הקבלה, הנומרולוגיה והאסטרולוגיה היהודית",,publish,,0,"2022-12-25 19:15:12",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136756.png ! alt :  ! title : 136756.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a1%d7%a4%d7%a8-%d7%94%d7%90%d7%95%d7%aa%d7%99%d7%95%d7%aa-%d7%95%d7%94%d7%a9%d7%9e%d7%95%d7%aa-%d7%94%d7%9e%d7%9c%d7%90-%d7%9c%d7%a4%d7%99-%d7%94%d7%a7%d7%91%d7%9c%d7%94-%d7%a4%d7%a8%d7%95%d7%9d-2/,simple,,,,,6,,,,,6,0,,,,,,,,,,,,,,,,,,,,,
"מעוז צור / רגב,עופר; רגב-ירקוני,הדס",מעוז-צור-רגבעופר-רגב-ירקוניהדס,,136757,"סיפורו של גדוד 68 של חטיבת ירושלים וקרב המעוזים במלחמת יום הכיפורים; עם תמונות ומסמכים",,publish,,0,"2022-12-25 19:15:12",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136757.png ! alt :  ! title : 136757.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9e%d7%a2%d7%95%d7%96-%d7%a6%d7%95%d7%a8-%d7%a8%d7%92%d7%91%d7%a2%d7%95%d7%a4%d7%a8-%d7%a8%d7%92%d7%91-%d7%99%d7%a8%d7%a7%d7%95%d7%a0%d7%99%d7%94%d7%93%d7%a1/,simple,,,,,9,,,,,9,0,,,,,,,,,,,,,,,,,,,,,
"מאורעות התשע""ט / סטברו,דניאל",מאורעות-התשעט-סטברודניאל,,136758,"פנטזיה פוליטית; רומן המספר את העתיד, מאדם שאיבד אמונו במדינה בעקבות מלחמת לבנון השנייה",,publish,,0,"2022-12-25 19:15:13",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136758.png ! alt :  ! title : 136758.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9e%d7%90%d7%95%d7%a8%d7%a2%d7%95%d7%aa-%d7%94%d7%aa%d7%a9%d7%a2%d7%98-%d7%a1%d7%98%d7%91%d7%a8%d7%95%d7%93%d7%a0%d7%99%d7%90%d7%9c/,simple,,,,,6,,,,,6,0,,,,,,,,,,,,,,,,,,,,,
"תרנגול פרסי / סני,פרי",תרנגול-פרסי-סניפרי,,136759,"רומן אותנטי; סאגה משפחתית על איראן בימי פריחתה לפני המהפיכה האסלאמית; בעריכת ד""ר אמנון ז'קונט; הדפסה שלישית",,publish,,0,"2022-12-25 19:15:13",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136759.png ! alt :  ! title : 136759.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%aa%d7%a8%d7%a0%d7%92%d7%95%d7%9c-%d7%a4%d7%a8%d7%a1%d7%99-%d7%a1%d7%a0%d7%99%d7%a4%d7%a8%d7%99/,simple,,,,,18,,,,,18,0,,,,,,,,,,,,,,,,,,,,,
"האור והזהב / מאנגר,איציק",האור-והזהב-מאנגראיציק,,136760,"מבחר שירים בעקבות מפגש בין המחבר למתרגם; תורגם מיידיש בידי נתן יונתן",,publish,,0,"2022-12-25 19:15:14",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136760.png ! alt :  ! title : 136760.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%94%d7%90%d7%95%d7%a8-%d7%95%d7%94%d7%96%d7%94%d7%91-%d7%9e%d7%90%d7%a0%d7%92%d7%a8%d7%90%d7%99%d7%a6%d7%99%d7%a7/,simple,,,,,9,,,,,9,0,,,,,,,,,,,,,,,,,,,,,
"בונה ארמונות בכפית / ערד,איריס",בונה-ארמונות-בכפית-ערדאיריס,,136779,"סיפורה האמיתי של אשה שבכוח אהבה רפאה מחלה מסוכנת לאחר לידה; בסדרת ""פרוזה""",,publish,,0,"2022-12-25 19:15:14",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/136779.png ! alt :  ! title : 136779.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%91%d7%95%d7%a0%d7%94-%d7%90%d7%a8%d7%9e%d7%95%d7%a0%d7%95%d7%aa-%d7%91%d7%9b%d7%a4%d7%99%d7%aa-%d7%a2%d7%a8%d7%93%d7%90%d7%99%d7%a8%d7%99%d7%a1/,simple,,,,,6,,,,,6,0,,,,,,,,,,,,,,,,,,,,,
